,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Department of Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,
Time Table ODD Semester 2025-2026,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,/XXX,ABCD,,,,,,,,,,,,,,,,
Day/Time,9:00 to 10:00,10:00 to 11:00,11:00 to 12:00,12:00 to 1:00,1:00 to 2:00,2:00 to 3:00,3:00 to 4:00,4:00 to 5:00,,,,,,,,,,,,,,,,,
MON,,,,,,"SUBJECT
SE-Batch
000",,, ,,,,,,,,,,,,,,,,
TUE,,,,,,,,,,,,,,,,,,,,,,,,,
WED,,,,,,,,,,,,,,,,,,,,,,,,,
THR,,,,,,"SUBJECT
SE-Batch
000",,,,,,,,,,,,,,,,,,,
FRI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Head of Department,,,,Principal,,,,,,,,,,,,,,,,,,,
